Record_id,Date,Commodity,Grade,Region,Source_Type,Trader_Name,Deal_Type,Price,PrevDatePrice,RunningAvg,DeviationPct,Flag,Quantity_Tons,Currency,Remarks
REC1208,22-04-2024,PP,Film,North,Manufacturer,Trader_59,Contract,85.59,110.21,119.08,-0.28,ANOMALY,347,INR,Stable market
REC1573,22-04-2024,LDPE,Injection,West,Manufacturer,Trader_26,Spot,68.15,75.78,82.57,-0.17,REVIEW,740,INR,High demand
REC1938,22-04-2024,HDPE,Blow Moulding,Central,Distributor,Trader_53,Spot,68.32,130.38,109.57,-0.38,ANOMALY,256,INR,Import pressure
REC2303,22-04-2024,LDPE,Injection,East,Manufacturer,Trader_68,Spot,70.93,157.49,105.69,-0.33,ANOMALY,235,INR,Import pressure
REC2668,22-04-2024,PVC,Injection,Central,Trader,Trader_59,Spot,69.21,131.98,103.11,-0.33,ANOMALY,90,INR,High demand
REC0114,23-04-2024,PP,Film,South,Trader,Trader_68,Spot,65.84,125.32,122.63,-0.46,ANOMALY,577,INR,Import pressure
REC0479,23-04-2024,PET,Bottle,West,Manufacturer,Trader_61,Contract,99.94,84.23,109.35,-0.09,OK,666,INR,High demand
REC0844,23-04-2024,LDPE,Textile,East,Distributor,Trader_9,Contract,78.4,117.28,111.50,-0.30,ANOMALY,391,INR,Import pressure
REC1209,23-04-2024,HDPE,Film,East,Manufacturer,Trader_16,Spot,81.12,82.36,87.27,-0.07,OK,414,INR,Stable market
REC1574,23-04-2024,PET,Bottle,Central,Distributor,Trader_30,Contract,74.93,72.72,106.59,-0.30,ANOMALY,883,INR,Import pressure
REC1939,23-04-2024,PVC,Bottle,North,Trader,Trader_67,Contract,89.8,156.29,125.29,-0.28,ANOMALY,840,INR,Import pressure
REC2304,23-04-2024,LDPE,Textile,Central,Distributor,Trader_23,Contract,68.34,105.53,119.19,-0.43,ANOMALY,813,INR,Stable market
REC2669,23-04-2024,PP,Bottle,East,Manufacturer,Trader_19,Contract,94.3,98.59,87.60,0.08,OK,295,INR,Stable market
REC0115,24-04-2024,LDPE,Bottle,North,Trader,Trader_49,Spot,133.03,127.62,119.36,0.11,REVIEW,818,INR,Low supply
REC0480,24-04-2024,PET,Film,West,Distributor,Trader_33,Spot,104.49,109.88,110.87,-0.06,OK,143,INR,Price correction
REC0845,24-04-2024,PET,Bottle,West,Manufacturer,Trader_36,Contract,132.39,99.94,111.44,0.19,REVIEW,398,INR,Price correction
REC1210,24-04-2024,PET,Blow Moulding,South,Distributor,Trader_4,Contract,65.01,97.53,102.67,-0.37,ANOMALY,773,INR,Low supply
REC1575,24-04-2024,PET,Injection,Central,Distributor,Trader_78,Spot,84.89,146.16,113.23,-0.25,ANOMALY,696,INR,Low supply
REC1940,24-04-2024,HDPE,Injection,West,Distributor,Trader_70,Spot,91.48,80.41,121.25,-0.25,ANOMALY,769,INR,Price correction
REC2305,24-04-2024,HDPE,Blow Moulding,East,Manufacturer,Trader_72,Contract,81,109.58,102.74,-0.21,ANOMALY,352,INR,Import pressure
REC2670,24-04-2024,PET,Injection,West,Distributor,Trader_67,Spot,129.54,91.35,120.46,0.08,OK,473,INR,Import pressure
REC0116,25-04-2024,PET,Blow Moulding,Central,Trader,Trader_68,Contract,97.72,119.79,115.73,-0.16,REVIEW,183,INR,Import pressure
REC0481,25-04-2024,LDPE,Film,South,Trader,Trader_46,Spot,144.04,97.39,109.62,0.31,ANOMALY,422,INR,High demand
REC0846,25-04-2024,PET,Blow Moulding,North,Manufacturer,Trader_24,Spot,146.18,117.98,126.79,0.15,REVIEW,687,INR,Price correction
REC1211,25-04-2024,PET,Injection,South,Manufacturer,Trader_67,Spot,133.23,87.27,110.27,0.21,ANOMALY,914,INR,High demand
REC1576,25-04-2024,PP,Blow Moulding,South,Manufacturer,Trader_73,Spot,157.16,66.41,125.06,0.26,ANOMALY,539,INR,Low supply
REC1941,25-04-2024,HDPE,Blow Moulding,North,Manufacturer,Trader_28,Spot,151.39,131.34,116.02,0.30,ANOMALY,453,INR,Import pressure
REC2306,25-04-2024,HDPE,Textile,South,Trader,Trader_49,Spot,134.15,70.03,104.70,0.28,ANOMALY,483,INR,Stable market
REC2671,25-04-2024,PVC,Textile,East,Distributor,Trader_17,Contract,118.72,136.88,107.17,0.11,REVIEW,733,INR,Price correction
REC0117,26-04-2024,HDPE,Film,East,Trader,Trader_49,Contract,139.73,81.12,92.52,0.51,ANOMALY,706,INR,Price correction
REC0482,26-04-2024,PVC,Bottle,Central,Trader,Trader_8,Contract,94.43,158.32,121.53,-0.22,ANOMALY,629,INR,Price correction
REC0847,26-04-2024,PVC,Blow Moulding,Central,Trader,Trader_37,Contract,130.16,142.96,114.53,0.14,REVIEW,663,INR,Low supply
REC1212,26-04-2024,PP,Injection,East,Trader,Trader_47,Contract,75.55,146.21,97.48,-0.22,ANOMALY,740,INR,Low supply
REC1577,26-04-2024,HDPE,Blow Moulding,North,Distributor,Trader_61,Contract,128.45,151.39,117.06,0.10,OK,871,INR,High demand
REC1942,26-04-2024,LDPE,Blow Moulding,South,Trader,Trader_78,Contract,126.68,75.57,105.46,0.20,ANOMALY,243,INR,High demand
REC2307,26-04-2024,PP,Film,North,Trader,Trader_39,Contract,82.46,85.59,115.01,-0.28,ANOMALY,213,INR,Price correction
REC2672,26-04-2024,PP,Film,East,Manufacturer,Trader_77,Spot,106.45,121.75,120.90,-0.12,REVIEW,875,INR,Import pressure
REC0118,27-04-2024,PP,Textile,Central,Manufacturer,Trader_58,Spot,97.2,124.31,97.44,0.00,OK,167,INR,Price correction
REC0483,27-04-2024,HDPE,Bottle,North,Distributor,Trader_59,Spot,154.59,75.42,114.80,0.35,ANOMALY,147,INR,Import pressure
REC0848,27-04-2024,PP,Injection,East,Trader,Trader_33,Contract,66.7,75.55,94.40,-0.29,ANOMALY,274,INR,Stable market
REC1213,27-04-2024,PP,Textile,West,Manufacturer,Trader_29,Spot,88.16,131.07,105.49,-0.16,REVIEW,884,INR,Price correction
REC1578,27-04-2024,PVC,Film,West,Manufacturer,Trader_12,Contract,138.96,127.3,106.54,0.30,ANOMALY,41,INR,Import pressure
REC1943,27-04-2024,PET,Injection,North,Distributor,Trader_35,Contract,72.76,111.91,89.72,-0.19,REVIEW,494,INR,Stable market
REC2308,27-04-2024,LDPE,Film,West,Trader,Trader_60,Spot,113.59,100.25,107.13,0.06,OK,679,INR,Import pressure
REC2673,27-04-2024,LDPE,Blow Moulding,West,Manufacturer,Trader_68,Spot,116.3,96.7,104.18,0.12,REVIEW,582,INR,High demand
REC0119,28-04-2024,LDPE,Film,North,Distributor,Trader_4,Contract,142.84,122.9,112.70,0.27,ANOMALY,597,INR,Price correction
REC0484,28-04-2024,PET,Textile,West,Distributor,Trader_60,Spot,82.07,135.3,113.73,-0.28,ANOMALY,886,INR,Price correction
REC0849,28-04-2024,LDPE,Injection,West,Distributor,Trader_28,Contract,85.54,68.15,83.31,0.03,OK,153,INR,High demand
REC1214,28-04-2024,PVC,Textile,South,Distributor,Trader_22,Spot,93.3,73.61,122.87,-0.24,ANOMALY,846,INR,Low supply
REC1579,28-04-2024,PP,Bottle,North,Manufacturer,Trader_52,Contract,138.73,72.82,111.29,0.25,ANOMALY,111,INR,Low supply
REC1944,28-04-2024,PVC,Blow Moulding,North,Distributor,Trader_17,Contract,77.86,134.4,96.80,-0.20,REVIEW,886,INR,Import pressure
REC2309,28-04-2024,PVC,Bottle,West,Distributor,Trader_32,Spot,73.86,146.28,120.99,-0.39,ANOMALY,684,INR,Low supply
REC2674,28-04-2024,PVC,Injection,North,Manufacturer,Trader_59,Spot,83.77,116.64,99.19,-0.16,REVIEW,773,INR,Stable market
REC0120,29-04-2024,HDPE,Bottle,Central,Distributor,Trader_79,Spot,77.42,125.25,124.64,-0.38,ANOMALY,174,INR,Price correction
REC0485,29-04-2024,LDPE,Textile,North,Distributor,Trader_60,Spot,127.96,88.72,96.78,0.32,ANOMALY,513,INR,Price correction
REC0850,29-04-2024,PP,Blow Moulding,North,Trader,Trader_24,Spot,71.6,111.66,99.41,-0.28,ANOMALY,384,INR,Low supply
REC1215,29-04-2024,LDPE,Blow Moulding,East,Trader,Trader_57,Contract,118.24,65.55,122.03,-0.03,OK,69,INR,Low supply
REC1580,29-04-2024,PET,Film,South,Distributor,Trader_54,Contract,115.83,152.99,116.28,0.00,OK,301,INR,High demand
REC1945,29-04-2024,HDPE,Injection,North,Trader,Trader_36,Contract,79.79,123.5,103.77,-0.23,ANOMALY,468,INR,Stable market
REC2310,29-04-2024,PVC,Bottle,South,Distributor,Trader_47,Contract,152.48,107.07,127.30,0.20,REVIEW,282,INR,Stable market
REC2675,29-04-2024,PP,Blow Moulding,West,Distributor,Trader_17,Contract,105.92,146.93,126.07,-0.16,REVIEW,651,INR,Import pressure
REC0121,30-04-2024,HDPE,Injection,North,Distributor,Trader_27,Contract,81.47,79.79,101.74,-0.20,REVIEW,305,INR,Import pressure
REC0486,30-04-2024,PP,Film,West,Manufacturer,Trader_62,Contract,128.85,132.14,119.28,0.08,OK,654,INR,Import pressure
REC0851,30-04-2024,PP,Bottle,Central,Trader,Trader_4,Spot,119.19,101.25,115.70,0.03,OK,815,INR,Price correction
REC1216,30-04-2024,PP,Bottle,North,Manufacturer,Trader_49,Spot,102.81,138.73,110.34,-0.07,OK,585,INR,Stable market
REC1581,30-04-2024,PVC,Blow Moulding,South,Distributor,Trader_74,Contract,140.76,67.12,109.25,0.29,ANOMALY,745,INR,Low supply
REC1946,30-04-2024,LDPE,Injection,East,Distributor,Trader_32,Contract,124.89,70.93,108.43,0.15,REVIEW,945,INR,Stable market
REC2311,30-04-2024,LDPE,Bottle,West,Manufacturer,Trader_20,Spot,97.68,84.22,99.02,-0.01,OK,753,INR,Stable market
REC2676,30-04-2024,LDPE,Bottle,North,Manufacturer,Trader_62,Spot,112.66,133.03,118.40,-0.05,OK,408,INR,Price correction
REC0122,01-05-2024,PVC,Film,North,Distributor,Trader_30,Contract,97.38,153.99,107.85,-0.10,OK,378,INR,Stable market
REC0487,01-05-2024,LDPE,Film,Central,Distributor,Trader_46,Contract,88.96,80.24,94.36,-0.06,OK,490,INR,Stable market
REC0852,01-05-2024,PET,Blow Moulding,West,Trader,Trader_27,Contract,136.87,146.35,122.08,0.12,REVIEW,32,INR,Price correction
REC1217,01-05-2024,PP,Injection,East,Trader,Trader_5,Contract,129.09,66.7,97.55,0.32,ANOMALY,71,INR,Low supply
REC1582,01-05-2024,PET,Film,Central,Trader,Trader_25,Contract,121.6,102.81,108.64,0.12,REVIEW,829,INR,Price correction
REC1947,01-05-2024,PP,Film,East,Trader,Trader_65,Spot,134.86,106.45,122.45,0.10,REVIEW,318,INR,Price correction
REC2312,01-05-2024,LDPE,Injection,East,Manufacturer,Trader_63,Contract,151.27,124.89,113.79,0.33,ANOMALY,692,INR,Low supply
REC2677,01-05-2024,PET,Film,East,Manufacturer,Trader_76,Spot,150.61,124.63,113.05,0.33,ANOMALY,431,INR,Import pressure
REC0123,02-05-2024,PET,Textile,Central,Trader,Trader_2,Spot,103.81,128.72,116.47,-0.11,REVIEW,712,INR,High demand
REC0488,02-05-2024,PP,Injection,West,Distributor,Trader_66,Contract,95.85,153.09,113.30,-0.15,REVIEW,996,INR,High demand
REC0853,02-05-2024,PVC,Injection,Central,Manufacturer,Trader_53,Spot,75.51,69.21,100.35,-0.25,ANOMALY,153,INR,Price correction
REC1218,02-05-2024,HDPE,Textile,East,Distributor,Trader_64,Contract,70.29,143.43,113.35,-0.38,ANOMALY,437,INR,Import pressure
REC1583,02-05-2024,PVC,Bottle,West,Distributor,Trader_77,Contract,94.88,73.86,117.73,-0.19,REVIEW,101,INR,Price correction
REC1948,02-05-2024,PVC,Textile,West,Distributor,Trader_32,Contract,146.67,107.55,123.25,0.19,REVIEW,179,INR,Low supply
REC2313,02-05-2024,LDPE,Bottle,West,Manufacturer,Trader_68,Contract,154.76,97.68,108.31,0.43,ANOMALY,57,INR,Price correction
REC2678,02-05-2024,PET,Film,North,Trader,Trader_48,Spot,89.78,73.11,107.77,-0.17,REVIEW,379,INR,Stable market
REC0124,03-05-2024,PP,Blow Moulding,North,Manufacturer,Trader_60,Contract,98.13,71.6,99.15,-0.01,OK,207,INR,High demand
REC0489,03-05-2024,PVC,Injection,West,Trader,Trader_19,Contract,144.31,149.32,117.18,0.23,ANOMALY,441,INR,Low supply
REC0854,03-05-2024,HDPE,Blow Moulding,East,Trader,Trader_4,Contract,144.64,81,105.96,0.37,ANOMALY,424,INR,Low supply
REC1219,03-05-2024,PET,Injection,Central,Manufacturer,Trader_13,Spot,76.77,84.89,109.92,-0.30,ANOMALY,54,INR,Import pressure
REC1584,03-05-2024,HDPE,Bottle,East,Manufacturer,Trader_8,Spot,118.31,157.02,117.24,0.01,OK,285,INR,High demand
REC1949,03-05-2024,HDPE,Blow Moulding,South,Manufacturer,Trader_49,Spot,154.36,141.86,136.89,0.13,REVIEW,710,INR,Import pressure
REC2314,03-05-2024,HDPE,Injection,South,Distributor,Trader_51,Contract,65.58,141.18,113.20,-0.42,ANOMALY,865,INR,High demand
REC2679,03-05-2024,PET,Injection,Central,Manufacturer,Trader_42,Spot,147.44,84.89,113.05,0.30,ANOMALY,906,INR,Import pressure
REC0125,04-05-2024,LDPE,Injection,South,Manufacturer,Trader_69,Contract,137.55,98.87,122.84,0.12,REVIEW,51,INR,Price correction
REC0490,04-05-2024,HDPE,Textile,East,Distributor,Trader_10,Contract,137.37,70.29,116.35,0.18,REVIEW,820,INR,Import pressure
REC0855,04-05-2024,PVC,Blow Moulding,North,Distributor,Trader_38,Spot,117.77,77.86,99.79,0.18,REVIEW,284,INR,Price correction
REC1220,04-05-2024,LDPE,Blow Moulding,South,Trader,Trader_66,Spot,112.43,126.68,106.00,0.06,OK,318,INR,High demand
REC1585,04-05-2024,PP,Injection,South,Trader,Trader_28,Spot,115.68,104.58,117.39,-0.01,OK,114,INR,Low supply
REC1950,04-05-2024,PET,Blow Moulding,North,Trader,Trader_46,Contract,84.16,146.18,119.68,-0.30,ANOMALY,184,INR,Price correction
REC2315,04-05-2024,HDPE,Bottle,South,Distributor,Trader_1,Contract,109.09,136.15,113.69,-0.04,OK,14,INR,Stable market
REC2680,04-05-2024,PET,Film,West,Trader,Trader_1,Spot,126.2,104.49,112.04,0.13,REVIEW,571,INR,Price correction
REC0126,05-05-2024,PVC,Blow Moulding,North,Manufacturer,Trader_42,Contract,74.21,117.77,96.60,-0.23,ANOMALY,467,INR,Stable market
REC0491,05-05-2024,LDPE,Textile,Central,Trader,Trader_75,Spot,96.26,68.34,116.89,-0.18,REVIEW,547,INR,Stable market
REC0856,05-05-2024,PVC,Bottle,West,Manufacturer,Trader_25,Contract,130.55,94.88,119.15,0.10,OK,186,INR,Low supply
REC1221,05-05-2024,HDPE,Blow Moulding,West,Trader,Trader_26,Contract,97.01,117.96,107.84,-0.10,REVIEW,313,INR,Price correction
REC1586,05-05-2024,PVC,Textile,West,Manufacturer,Trader_45,Contract,143.23,146.67,125.25,0.14,REVIEW,553,INR,High demand
REC1951,05-05-2024,LDPE,Film,North,Manufacturer,Trader_19,Contract,94.43,142.84,111.40,-0.15,REVIEW,936,INR,Price correction
REC2316,05-05-2024,HDPE,Injection,East,Manufacturer,Trader_66,Spot,67.34,148.92,94.12,-0.28,ANOMALY,662,INR,Low supply
REC2681,05-05-2024,HDPE,Injection,Central,Trader,Trader_53,Spot,66.93,109.72,112.20,-0.40,ANOMALY,872,INR,Stable market
REC0127,06-05-2024,PET,Film,West,Trader,Trader_66,Spot,98.37,126.2,111.07,-0.11,REVIEW,674,INR,Low supply
REC0492,06-05-2024,PET,Injection,South,Trader,Trader_17,Spot,115.73,133.23,110.88,0.04,OK,297,INR,Price correction
REC0857,06-05-2024,PP,Textile,North,Manufacturer,Trader_51,Spot,157.28,90.65,115.40,0.36,ANOMALY,170,INR,Price correction
REC1222,06-05-2024,PVC,Bottle,West,Manufacturer,Trader_47,Contract,93.1,130.55,116.55,-0.20,ANOMALY,607,INR,Price correction
REC1587,06-05-2024,LDPE,Injection,North,Trader,Trader_65,Spot,158.26,141.11,120.31,0.32,ANOMALY,556,INR,Stable market
REC1952,06-05-2024,HDPE,Film,North,Trader,Trader_9,Spot,87.83,95.7,112.98,-0.22,ANOMALY,389,INR,Stable market
REC2317,06-05-2024,PET,Textile,West,Distributor,Trader_20,Contract,151.33,82.07,116.86,0.29,ANOMALY,743,INR,High demand
REC2682,06-05-2024,PVC,Injection,East,Trader,Trader_18,Spot,133.84,149.59,107.10,0.25,ANOMALY,759,INR,High demand
REC0128,07-05-2024,PVC,Bottle,North,Manufacturer,Trader_50,Contract,144.54,89.8,127.43,0.13,REVIEW,412,INR,Stable market
REC0493,07-05-2024,PVC,Injection,South,Manufacturer,Trader_35,Spot,70.86,93.59,114.45,-0.38,ANOMALY,624,INR,Stable market
REC0858,07-05-2024,PVC,Injection,East,Trader,Trader_76,Contract,72.95,133.84,104.47,-0.30,ANOMALY,21,INR,Import pressure
REC1223,07-05-2024,PVC,Bottle,Central,Trader,Trader_67,Contract,71.37,94.43,116.97,-0.39,ANOMALY,119,INR,Stable market
REC1588,07-05-2024,LDPE,Bottle,Central,Distributor,Trader_78,Contract,104.05,124.82,113.42,-0.08,OK,601,INR,High demand
REC1953,07-05-2024,PET,Film,North,Distributor,Trader_27,Contract,99.08,89.78,106.90,-0.07,OK,299,INR,Import pressure
REC2318,07-05-2024,PVC,Textile,West,Distributor,Trader_66,Contract,114.25,143.23,124.25,-0.08,OK,752,INR,Stable market
REC2683,07-05-2024,PVC,Blow Moulding,West,Distributor,Trader_22,Spot,68.38,143.26,114.68,-0.40,ANOMALY,256,INR,High demand
REC0129,08-05-2024,PET,Bottle,West,Trader,Trader_42,Contract,71.35,132.39,108.10,-0.34,ANOMALY,198,INR,Low supply
REC0494,08-05-2024,LDPE,Blow Moulding,Central,Distributor,Trader_21,Contract,84.83,150.12,96.96,-0.13,REVIEW,288,INR,Import pressure
REC0859,08-05-2024,LDPE,Bottle,North,Manufacturer,Trader_49,Contract,150.62,112.66,122.43,0.23,ANOMALY,154,INR,Import pressure
REC1224,08-05-2024,PP,Blow Moulding,West,Trader,Trader_9,Spot,150.09,105.92,128.47,0.17,REVIEW,890,INR,Price correction
REC1589,08-05-2024,PVC,Blow Moulding,North,Distributor,Trader_11,Spot,137.52,74.21,101.14,0.36,ANOMALY,818,INR,High demand
REC1954,08-05-2024,HDPE,Bottle,East,Manufacturer,Trader_51,Spot,151.89,118.31,119.71,0.27,ANOMALY,219,INR,Price correction
REC2319,08-05-2024,PVC,Film,North,Trader,Trader_27,Contract,72.12,97.38,105.10,-0.31,ANOMALY,468,INR,Import pressure
REC2684,08-05-2024,HDPE,Film,East,Trader,Trader_48,Spot,159.75,139.73,98.63,0.62,ANOMALY,537,INR,Low supply
REC0130,09-05-2024,PET,Textile,North,Manufacturer,Trader_55,Spot,154.52,144.12,140.27,0.10,REVIEW,431,INR,High demand
REC0495,09-05-2024,PET,Blow Moulding,South,Distributor,Trader_30,Spot,111.15,65.01,103.27,0.08,OK,675,INR,Price correction
REC0860,09-05-2024,PP,Blow Moulding,North,Distributor,Trader_14,Spot,76.98,98.13,95.46,-0.19,REVIEW,343,INR,Stable market
REC1225,09-05-2024,PP,Textile,East,Distributor,Trader_45,Contract,130.72,87.53,114.94,0.14,REVIEW,573,INR,High demand
REC1590,09-05-2024,PVC,Blow Moulding,South,Distributor,Trader_50,Contract,74.48,140.76,105.38,-0.29,ANOMALY,192,INR,Price correction
REC1955,09-05-2024,PVC,Bottle,West,Distributor,Trader_64,Spot,119.64,93.1,116.83,0.02,OK,990,INR,High demand
REC2320,09-05-2024,PP,Injection,Central,Trader,Trader_30,Spot,75.48,87.57,106.18,-0.29,ANOMALY,758,INR,Low supply
REC2685,09-05-2024,PP,Injection,Central,Manufacturer,Trader_13,Contract,147.9,87.57,109.66,0.35,ANOMALY,311,INR,Import pressure
REC0131,10-05-2024,PP,Bottle,North,Distributor,Trader_45,Spot,158.7,102.81,115.18,0.38,ANOMALY,934,INR,Stable market
REC0496,10-05-2024,LDPE,Injection,Central,Trader,Trader_29,Contract,73.17,159.24,100.53,-0.27,ANOMALY,842,INR,Stable market
REC0861,10-05-2024,LDPE,Blow Moulding,South,Distributor,Trader_64,Spot,102.33,112.43,105.73,-0.03,OK,49,INR,Price correction
REC1226,10-05-2024,PVC,Injection,Central,Distributor,Trader_8,Spot,76.55,75.51,98.18,-0.22,ANOMALY,346,INR,Import pressure
REC1591,10-05-2024,PVC,Injection,South,Manufacturer,Trader_32,Spot,138.8,70.86,117.15,0.18,REVIEW,756,INR,Price correction
REC1956,10-05-2024,PVC,Bottle,Central,Trader,Trader_50,Spot,135.13,71.37,118.48,0.14,REVIEW,719,INR,Price correction
REC2321,10-05-2024,HDPE,Blow Moulding,South,Manufacturer,Trader_61,Spot,101.43,154.36,131.83,-0.23,ANOMALY,821,INR,Import pressure
REC2686,10-05-2024,PP,Blow Moulding,East,Distributor,Trader_9,Spot,93.25,130.39,93.78,-0.01,OK,434,INR,Price correction
REC0132,11-05-2024,PET,Injection,Central,Trader,Trader_5,Contract,73.41,147.44,110.00,-0.33,ANOMALY,795,INR,Stable market
REC0497,11-05-2024,PP,Blow Moulding,South,Manufacturer,Trader_26,Spot,145.12,157.16,130.07,0.12,REVIEW,18,INR,Low supply
REC0862,11-05-2024,HDPE,Textile,North,Manufacturer,Trader_38,Spot,145.89,135.67,110.95,0.31,ANOMALY,506,INR,Stable market
REC1227,11-05-2024,PP,Film,North,Distributor,Trader_61,Spot,71.18,82.46,110.63,-0.36,ANOMALY,534,INR,Stable market
REC1592,11-05-2024,LDPE,Bottle,North,Trader,Trader_36,Contract,100.28,150.62,119.97,-0.16,REVIEW,874,INR,Low supply
REC1957,11-05-2024,PVC,Injection,South,Trader,Trader_12,Contract,111.56,138.8,116.59,-0.04,OK,766,INR,High demand
REC2322,11-05-2024,PET,Film,North,Manufacturer,Trader_12,Contract,154.32,99.08,111.21,0.39,ANOMALY,587,INR,Price correction
REC2687,11-05-2024,PET,Textile,West,Distributor,Trader_44,Contract,89.45,151.33,114.75,-0.22,ANOMALY,679,INR,Import pressure
REC0133,12-05-2024,PVC,Bottle,South,Manufacturer,Trader_23,Contract,92.67,152.48,124.15,-0.25,ANOMALY,321,INR,High demand
REC0498,12-05-2024,LDPE,Bottle,East,Manufacturer,Trader_14,Contract,133.21,100.69,127.42,0.05,OK,638,INR,High demand
REC0863,12-05-2024,PP,Injection,Central,Trader,Trader_18,Spot,151.09,147.9,112.84,0.34,ANOMALY,846,INR,Low supply
REC1228,12-05-2024,LDPE,Bottle,South,Distributor,Trader_46,Contract,157.61,94.45,110.63,0.42,ANOMALY,788,INR,Import pressure
REC1593,12-05-2024,LDPE,Blow Moulding,South,Manufacturer,Trader_16,Spot,68.74,102.33,103.27,-0.33,ANOMALY,492,INR,High demand
REC1958,12-05-2024,LDPE,Blow Moulding,North,Trader,Trader_46,Contract,67.74,124.92,118.60,-0.43,ANOMALY,878,INR,Low supply
REC2323,12-05-2024,PET,Textile,South,Trader,Trader_35,Spot,130.83,147.29,121.47,0.08,OK,162,INR,High demand
REC2688,12-05-2024,LDPE,Blow Moulding,West,Distributor,Trader_31,Contract,101.24,116.3,103.88,-0.03,OK,872,INR,Stable market
REC0134,13-05-2024,PET,Textile,South,Distributor,Trader_42,Contract,100.38,130.83,120.06,-0.16,REVIEW,483,INR,Stable market
REC0499,13-05-2024,LDPE,Textile,South,Distributor,Trader_19,Spot,154.65,132.32,112.50,0.37,ANOMALY,731,INR,High demand
REC0864,13-05-2024,HDPE,Injection,West,Trader,Trader_37,Spot,113.11,91.48,120.51,-0.06,OK,193,INR,Stable market
REC1229,13-05-2024,PP,Film,South,Distributor,Trader_10,Contract,129.71,65.84,123.34,0.05,OK,646,INR,High demand
REC1594,13-05-2024,PVC,Bottle,West,Trader,Trader_38,Contract,99.51,119.64,115.39,-0.14,REVIEW,358,INR,High demand
REC1959,13-05-2024,PVC,Textile,West,Trader,Trader_65,Contract,71.1,114.25,119.82,-0.41,ANOMALY,773,INR,High demand
REC2324,13-05-2024,PVC,Injection,North,Distributor,Trader_15,Spot,147.42,83.77,103.21,0.43,ANOMALY,23,INR,Low supply
REC2689,13-05-2024,PP,Blow Moulding,East,Distributor,Trader_67,Contract,98.84,93.25,94.34,0.05,OK,268,INR,Low supply
REC0135,14-05-2024,PP,Film,East,Distributor,Trader_17,Spot,138.76,134.86,124.08,0.12,REVIEW,425,INR,Low supply
REC0500,14-05-2024,LDPE,Textile,West,Trader,Trader_76,Spot,130.88,92.77,119.55,0.09,OK,276,INR,Import pressure
REC0865,14-05-2024,PP,Film,South,Manufacturer,Trader_20,Contract,121.44,129.71,123.17,-0.01,OK,655,INR,Price correction
